Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
2,07-04-17,08-04-17,Lod,9,8,7,11,10
1,08-04-17,08-04-17,Lod,9,8,8,11,10
2,07-04-17,08-04-17,Mizpe Ramon,10,9,6,15,6
1,08-04-17,08-04-17,Mizpe Ramon,10,10,9,19,6
2,07-04-17,08-04-17,Nazareth,17,8,9,13,11
1,08-04-17,08-04-17,Nazareth,17,9,11,15,12
2,07-04-17,08-04-17,Qazrin,10,11,10,13,12
1,08-04-17,08-04-17,Qazrin,10,12,11,13,14
2,07-04-17,08-04-17,Tel Aviv,10,8,9,8,9
1,08-04-17,08-04-17,Tel Aviv,10,9,9,11,10
2,07-04-17,08-04-17,Tiberias,11,8,8,15,12
1,08-04-17,08-04-17,Tiberias,11,10,10,17,13
2,07-04-17,08-04-17,Zefat,18,7,8,12,13
1,08-04-17,08-04-17,Zefat,18,8,10,13,14
2,08-04-17,09-04-17,Afula,10,9,10,13,11
1,09-04-17,09-04-17,Afula,10,10,11,13,11
2,08-04-17,09-04-17,Ashdod,7,9,11,11,10
1,09-04-17,09-04-17,Ashdod,10,9,10,10,8
2,08-04-17,09-04-17,Beer Sheva,7,8,11,11,10
1,09-04-17,09-04-17,Beer Sheva,9,8,9,12,10
2,08-04-17,09-04-17,Bet Shean,13,8,9,11,10
1,09-04-17,09-04-17,Bet Shean,13,9,9,14,12
2,08-04-17,09-04-17,Elat,10,10,13,17,10
1,09-04-17,09-04-17,Elat,10,10,15,18,9
2,08-04-17,09-04-17,En Gedi,15,8,3,11,8
1,09-04-17,09-04-17,En Gedi,15,8,3,11,10
2,08-04-17,09-04-17,Haifa,9,8,8,9,10
1,09-04-17,09-04-17,Haifa,9,9,8,13,11
2,08-04-17,09-04-17,Jerusalem,9,10,12,13,12
1,09-04-17,09-04-17,Jerusalem,9,10,11,15,12
2,08-04-17,09-04-17,Lod,8,8,9,9,9
1,09-04-17,09-04-17,Lod,8,8,8,11,8
2,08-04-17,09-04-17,Mizpe Ramon,8,11,11,15,6
1,09-04-17,09-04-17,Mizpe Ramon,8,11,11,18,7
2,08-04-17,09-04-17,Nazareth,14,9,10,13,10
1,09-04-17,09-04-17,Nazareth,14,10,11,14,11
2,08-04-17,09-04-17,Qazrin,11,12,12,19,13
1,09-04-17,09-04-17,Qazrin,11,12,13,20,12
2,08-04-17,09-04-17,Tel Aviv,8,7,9,9,9
1,09-04-17,09-04-17,Tel Aviv,9,8,9,11,8
2,08-04-17,09-04-17,Tiberias,12,8,7,12,13
1,09-04-17,09-04-17,Tiberias,12,9,9,16,11
2,08-04-17,09-04-17,Zefat,18,6,8,14,14
1,09-04-17,09-04-17,Zefat,18,8,9,13,12
2,09-04-17,10-04-17,Afula,9,8,7,15,3
1,10-04-17,10-04-17,Afula,9,9,7,15,4
2,09-04-17,10-04-17,Ashdod,9,16,17,20,18
1,10-04-17,10-04-17,Ashdod,9,17,18,20,18
2,09-04-17,10-04-17,Beer Sheva,8,9,10,12,10
1,10-04-17,10-04-17,Beer Sheva,8,9,10,14,10
2,09-04-17,10-04-17,Bet Shean,11,8,6,15,4
1,10-04-17,10-04-17,Bet Shean,11,9,6,15,4
2,09-04-17,10-04-17,Elat,9,12,14,20,9
1,10-04-17,10-04-17,Elat,9,11,13,19,10
2,09-04-17,10-04-17,En Gedi,20,12,9,9,4
1,10-04-17,10-04-17,En Gedi,20,12,5,10,3
2,09-04-17,10-04-17,Haifa,8,12,16,15,18
1,10-04-17,10-04-17,Haifa,9,12,17,16,17
2,09-04-17,10-04-17,Jerusalem,9,7,3,9,4
1,10-04-17,10-04-17,Jerusalem,9,9,4,11,4
2,09-04-17,10-04-17,Lod,8,9,7,12,11
1,10-04-17,10-04-17,Lod,8,8,8,12,10
2,09-04-17,10-04-17,Mizpe Ramon,11,9,7,13,5
1,10-04-17,10-04-17,Mizpe Ramon,11,11,7,13,3
2,09-04-17,10-04-17,Nazareth,14,6,5,17,10
1,10-04-17,10-04-17,Nazareth,14,6,5,17,7
2,09-04-17,10-04-17,Qazrin,15,8,10,17,5
1,10-04-17,10-04-17,Qazrin,15,9,10,15,5
2,09-04-17,10-04-17,Tel Aviv,7,14,17,15,18
1,10-04-17,10-04-17,Tel Aviv,8,15,18,14,17
2,09-04-17,10-04-17,Tiberias,11,4,3,12,5
1,10-04-17,10-04-17,Tiberias,11,4,3,12,5
2,09-04-17,10-04-17,Zefat,16,7,4,14,5
1,10-04-17,10-04-17,Zefat,16,7,4,14,5
2,10-04-17,11-04-17,Afula,10,6,10,13,4
1,11-04-17,11-04-17,Afula,10,6,5,14,6
2,10-04-17,11-04-17,Ashdod,16,15,17,18,16
1,11-04-17,11-04-17,Ashdod,17,16,18,20,13
2,10-04-17,11-04-17,Beer Sheva,9,8,10,10,4
1,11-04-17,11-04-17,Beer Sheva,9,7,9,12,4
2,10-04-17,11-04-17,Bet Shean,11,7,10,14,5
1,11-04-17,11-04-17,Bet Shean,11,5,9,8,5
2,10-04-17,11-04-17,Elat,12,8,7,10,8
1,11-04-17,11-04-17,Elat,12,4,9,13,9
2,10-04-17,11-04-17,En Gedi,17,11,8,9,6
1,11-04-17,11-04-17,En Gedi,17,9,5,5,4
2,10-04-17,11-04-17,Haifa,12,11,15,16,13
1,11-04-17,11-04-17,Haifa,12,11,13,15,14
2,10-04-17,11-04-17,Jerusalem,6,7,5,6,6
1,11-04-17,11-04-17,Jerusalem,6,5,6,9,9
2,10-04-17,11-04-17,Lod,9,10,11,11,5
1,11-04-17,11-04-17,Lod,8,7,10,11,8
2,10-04-17,11-04-17,Mizpe Ramon,9,6,4,13,4
1,11-04-17,11-04-17,Mizpe Ramon,9,7,6,10,4
2,10-04-17,11-04-17,Nazareth,11,3,7,11,5
1,11-04-17,11-04-17,Nazareth,11,4,4,8,5
2,10-04-17,11-04-17,Qazrin,14,10,17,16,14
1,11-04-17,11-04-17,Qazrin,14,7,14,14,10
2,10-04-17,11-04-17,Tel Aviv,14,16,18,15,13
1,11-04-17,11-04-17,Tel Aviv,15,14,16,16,11
2,10-04-17,11-04-17,Tiberias,6,3,5,12,10
1,11-04-17,11-04-17,Tiberias,6,4,5,11,5
2,10-04-17,11-04-17,Zefat,11,5,7,8,7
1,11-04-17,11-04-17,Zefat,11,3,5,8,10
2,11-04-17,12-04-17,Afula,11,11,15,18,13
1,12-04-17,12-04-17,Afula,11,14,13,21,8
2,11-04-17,12-04-17,Ashdod,15,14,6,19,9
1,12-04-17,12-04-17,Ashdod,16,12,17,12,17
2,11-04-17,12-04-17,Beer Sheva,8,10,12,16,8
1,12-04-17,12-04-17,Beer Sheva,7,12,12,16,15
2,11-04-17,12-04-17,Bet Shean,11,5,9,13,12
1,12-04-17,12-04-17,Bet Shean,11,7,13,16,9
2,11-04-17,12-04-17,Elat,8,10,12,13,13
1,12-04-17,12-04-17,Elat,8,10,13,17,14
2,11-04-17,12-04-17,En Gedi,10,6,9,18,9
1,12-04-17,12-04-17,En Gedi,10,10,7,16,6
2,11-04-17,12-04-17,Haifa,11,12,16,19,13
1,12-04-17,12-04-17,Haifa,11,13,14,22,13
2,11-04-17,12-04-17,Jerusalem,6,12,10,28,7
1,12-04-17,12-04-17,Jerusalem,6,12,8,18,3
2,11-04-17,12-04-17,Lod,10,10,12,14,5
1,12-04-17,12-04-17,Lod,7,16,8,14,13
2,11-04-17,12-04-17,Mizpe Ramon,9,11,23,24,13
1,12-04-17,12-04-17,Mizpe Ramon,9,10,11,17,11
2,11-04-17,12-04-17,Nazareth,9,13,14,18,19
1,12-04-17,12-04-17,Nazareth,9,13,13,20,14
2,11-04-17,12-04-17,Qazrin,24,14,18,23,14
1,12-04-17,12-04-17,Qazrin,24,17,20,24,18
2,11-04-17,12-04-17,Tel Aviv,16,16,7,18,6
1,12-04-17,12-04-17,Tel Aviv,14,5,13,12,21
2,11-04-17,12-04-17,Tiberias,8,8,10,21,16
1,12-04-17,12-04-17,Tiberias,8,10,6,22,12
2,11-04-17,12-04-17,Zefat,15,7,8,19,16
1,12-04-17,12-04-17,Zefat,15,9,7,23,12
2,12-04-17,13-04-17,Afula,20,8,9,12,6
1,13-04-17,13-04-17,Afula,20,9,8,13,14
2,12-04-17,13-04-17,Ashdod,14,12,11,25,14
1,13-04-17,13-04-17,Ashdod,12,15,7,23,20
2,12-04-17,13-04-17,Beer Sheva,10,9,11,18,11
1,13-04-17,13-04-17,Beer Sheva,12,11,14,19,13
2,12-04-17,13-04-17,Bet Shean,16,7,8,22,9
1,13-04-17,13-04-17,Bet Shean,16,8,9,15,16
2,12-04-17,13-04-17,Elat,9,9,10,13,23
1,13-04-17,13-04-17,Elat,9,12,11,29,19
2,12-04-17,13-04-17,En Gedi,22,13,3,24,13
1,13-04-17,13-04-17,En Gedi,22,12,12,18,15
2,12-04-17,13-04-17,Haifa,12,13,9,14,12
1,13-04-17,13-04-17,Haifa,13,11,9,18,10
2,12-04-17,13-04-17,Jerusalem,11,13,16,15,16
1,13-04-17,13-04-17,Jerusalem,11,10,15,19,17
2,12-04-17,13-04-17,Lod,10,7,8,16,15
1,13-04-17,13-04-17,Lod,16,12,12,14,11
2,12-04-17,13-04-17,Mizpe Ramon,12,13,12,15,14
1,13-04-17,13-04-17,Mizpe Ramon,12,13,15,19,13
2,12-04-17,13-04-17,Nazareth,26,10,9,16,12
1,13-04-17,13-04-17,Nazareth,26,10,8,12,16
2,12-04-17,13-04-17,Qazrin,31,11,13,15,10
1,13-04-17,13-04-17,Qazrin,31,9,11,13,13
2,12-04-17,13-04-17,Tel Aviv,16,10,12,13,14
1,13-04-17,13-04-17,Tel Aviv,5,14,12,15,16
2,12-04-17,13-04-17,Tiberias,14,5,7,15,10
1,13-04-17,13-04-17,Tiberias,14,4,8,20,9
2,12-04-17,13-04-17,Zefat,25,5,6,20,5
1,13-04-17,13-04-17,Zefat,25,8,7,15,9
2,13-04-17,14-04-17,Afula,13,11,14,13,14
1,14-04-17,14-04-17,Afula,13,12,14,14,16
2,13-04-17,14-04-17,Ashdod,12,14,14,15,17
1,14-04-17,14-04-17,Ashdod,15,14,17,19,17
2,13-04-17,14-04-17,Beer Sheva,9,9,12,13,14
1,14-04-17,14-04-17,Beer Sheva,11,9,13,14,13
2,13-04-17,14-04-17,Bet Shean,20,10,12,14,14
1,14-04-17,14-04-17,Bet Shean,20,11,14,15,17
2,13-04-17,14-04-17,Elat,8,5,5,9,2
1,14-04-17,14-04-17,Elat,8,5,8,7,4
2,13-04-17,14-04-17,En Gedi,21,13,9,17,16
1,14-04-17,14-04-17,En Gedi,21,12,6,21,16
2,13-04-17,14-04-17,Haifa,13,13,15,18,17
1,14-04-17,14-04-17,Haifa,11,15,17,19,17
2,13-04-17,14-04-17,Jerusalem,11,12,14,17,19
1,14-04-17,14-04-17,Jerusalem,11,13,14,16,17
2,13-04-17,14-04-17,Lod,7,11,12,12,14
1,14-04-17,14-04-17,Lod,12,12,13,13,13
2,13-04-17,14-04-17,Mizpe Ramon,14,11,10,16,12
1,14-04-17,14-04-17,Mizpe Ramon,14,9,10,16,10
2,13-04-17,14-04-17,Nazareth,20,10,14,14,12
1,14-04-17,14-04-17,Nazareth,20,12,13,13,13
2,13-04-17,14-04-17,Qazrin,13,12,13,13,18
1,14-04-17,14-04-17,Qazrin,13,12,14,16,19
2,13-04-17,14-04-17,Tel Aviv,10,13,13,12,16
1,14-04-17,14-04-17,Tel Aviv,14,15,15,14,17
2,13-04-17,14-04-17,Tiberias,18,9,11,14,14
1,14-04-17,14-04-17,Tiberias,18,11,14,17,14
2,13-04-17,14-04-17,Zefat,19,9,13,17,14
1,14-04-17,14-04-17,Zefat,19,10,13,15,14
2,14-04-17,15-04-17,Afula,14,11,14,14,13
1,15-04-17,15-04-17,Afula,14,12,13,13,13
2,14-04-17,15-04-17,Ashdod,14,13,13,10,13
1,15-04-17,15-04-17,Ashdod,14,12,12,13,13
2,14-04-17,15-04-17,Beer Sheva,9,8,12,13,12
1,15-04-17,15-04-17,Beer Sheva,9,8,12,14,11
2,14-04-17,15-04-17,Bet Shean,18,8,11,11,13
1,15-04-17,15-04-17,Bet Shean,18,8,8,10,12
2,14-04-17,15-04-17,Elat,6,7,10,13,8
1,15-04-17,15-04-17,Elat,6,6,10,10,8
2,14-04-17,15-04-17,En Gedi,13,11,7,16,14
1,15-04-17,15-04-17,En Gedi,13,12,3,13,14
2,14-04-17,15-04-17,Haifa,13,12,14,13,13
1,15-04-17,15-04-17,Haifa,15,11,14,14,14
2,14-04-17,15-04-17,Jerusalem,16,10,13,20,16
1,15-04-17,15-04-17,Jerusalem,16,11,13,17,17
2,14-04-17,15-04-17,Lod,11,10,11,11,11
1,15-04-17,15-04-17,Lod,12,9,10,11,12
2,14-04-17,15-04-17,Mizpe Ramon,9,11,10,17,11
1,15-04-17,15-04-17,Mizpe Ramon,9,11,10,16,11
2,14-04-17,15-04-17,Nazareth,16,9,13,14,12
1,15-04-17,15-04-17,Nazareth,16,10,11,12,12
2,14-04-17,15-04-17,Qazrin,13,9,10,14,16
1,15-04-17,15-04-17,Qazrin,13,11,9,13,14
2,14-04-17,15-04-17,Tel Aviv,13,12,12,11,15
1,15-04-17,15-04-17,Tel Aviv,15,12,12,11,14
2,14-04-17,15-04-17,Tiberias,12,6,9,16,14
1,15-04-17,15-04-17,Tiberias,12,7,6,15,12
2,14-04-17,15-04-17,Zefat,23,8,11,13,14
1,15-04-17,15-04-17,Zefat,23,7,10,13,12
2,15-04-17,16-04-17,Afula,12,8,6,13,8
1,16-04-17,16-04-17,Afula,12,9,6,13,7
2,15-04-17,16-04-17,Ashdod,13,11,10,14,9
1,16-04-17,16-04-17,Ashdod,12,11,11,14,10
2,15-04-17,16-04-17,Beer Sheva,8,8,8,14,11
1,16-04-17,16-04-17,Beer Sheva,8,8,8,15,11
2,15-04-17,16-04-17,Bet Shean,17,6,5,15,8
1,16-04-17,16-04-17,Bet Shean,17,6,6,16,4
2,15-04-17,16-04-17,Elat,7,12,12,15,8
1,16-04-17,16-04-17,Elat,7,11,15,12,9
2,15-04-17,16-04-17,En Gedi,24,5,5,7,5
1,16-04-17,16-04-17,En Gedi,24,7,7,10,5
2,15-04-17,16-04-17,Haifa,12,7,9,9,7
1,16-04-17,16-04-17,Haifa,11,7,7,10,7
2,15-04-17,16-04-17,Jerusalem,12,8,5,13,4
1,16-04-17,16-04-17,Jerusalem,12,9,4,11,5
2,15-04-17,16-04-17,Lod,10,7,9,11,10
1,16-04-17,16-04-17,Lod,9,9,10,11,10
2,15-04-17,16-04-17,Mizpe Ramon,9,7,6,15,5
1,16-04-17,16-04-17,Mizpe Ramon,9,8,7,15,5
2,15-04-17,16-04-17,Nazareth,15,7,8,12,9
1,16-04-17,16-04-17,Nazareth,15,7,9,13,9
2,15-04-17,16-04-17,Qazrin,12,6,6,12,11
1,16-04-17,16-04-17,Qazrin,12,7,7,12,9
2,15-04-17,16-04-17,Tel Aviv,12,9,10,11,8
1,16-04-17,16-04-17,Tel Aviv,12,10,10,10,10
2,15-04-17,16-04-17,Tiberias,13,5,6,4,10
1,16-04-17,16-04-17,Tiberias,13,4,4,12,8
2,15-04-17,16-04-17,Zefat,15,6,3,12,10
1,16-04-17,16-04-17,Zefat,15,6,4,14,7
2,16-04-17,17-04-17,Afula,9,9,11,15,6
1,17-04-17,17-04-17,Afula,9,9,11,15,8
2,16-04-17,17-04-17,Ashdod,11,10,13,14,12
1,17-04-17,17-04-17,Ashdod,11,10,11,13,11
2,16-04-17,17-04-17,Beer Sheva,8,9,13,13,10
1,17-04-17,17-04-17,Beer Sheva,8,8,13,14,11
2,16-04-17,17-04-17,Bet Shean,14,6,8,16,6
1,17-04-17,17-04-17,Bet Shean,14,6,9,16,10
2,16-04-17,17-04-17,Elat,8,11,9,13,8
1,17-04-17,17-04-17,Elat,8,11,10,12,8
2,16-04-17,17-04-17,En Gedi,13,7,4,20,6
1,17-04-17,17-04-17,En Gedi,13,7,6,16,6
2,16-04-17,17-04-17,Haifa,7,9,12,11,11
1,17-04-17,17-04-17,Haifa,7,9,10,10,11
2,16-04-17,17-04-17,Jerusalem,9,11,8,17,8
1,17-04-17,17-04-17,Jerusalem,9,12,9,14,8
2,16-04-17,17-04-17,Lod,7,8,10,11,10
1,17-04-17,17-04-17,Lod,9,8,10,11,10
2,16-04-17,17-04-17,Mizpe Ramon,10,12,10,17,7
1,17-04-17,17-04-17,Mizpe Ramon,10,11,9,17,8
2,16-04-17,17-04-17,Nazareth,13,7,9,13,9
1,17-04-17,17-04-17,Nazareth,13,8,9,12,9
2,16-04-17,17-04-17,Qazrin,9,6,6,14,8
1,17-04-17,17-04-17,Qazrin,9,6,6,13,7
2,16-04-17,17-04-17,Tel Aviv,9,11,12,12,12
1,17-04-17,17-04-17,Tel Aviv,10,10,12,10,11
2,16-04-17,17-04-17,Tiberias,8,4,6,3,6
1,17-04-17,17-04-17,Tiberias,8,4,5,11,6
2,16-04-17,17-04-17,Zefat,9,5,5,13,6
1,17-04-17,17-04-17,Zefat,9,5,4,14,6
2,17-04-17,18-04-17,Afula,10,8,10,12,10
1,18-04-17,18-04-17,Afula,10,8,9,10,11
2,17-04-17,18-04-17,Ashdod,10,10,5,11,6
1,18-04-17,18-04-17,Ashdod,10,10,5,10,4
2,17-04-17,18-04-17,Beer Sheva,9,10,10,15,10
1,18-04-17,18-04-17,Beer Sheva,8,6,13,14,13
2,17-04-17,18-04-17,Bet Shean,15,7,10,13,10
1,18-04-17,18-04-17,Bet Shean,15,4,10,11,11
2,17-04-17,18-04-17,Elat,8,7,7,15,8
1,18-04-17,18-04-17,Elat,8,7,7,10,10
2,17-04-17,18-04-17,En Gedi,22,7,4,13,10
1,18-04-17,18-04-17,En Gedi,22,7,3,8,18
2,17-04-17,18-04-17,Haifa,9,9,4,10,4
1,18-04-17,18-04-17,Haifa,9,6,4,11,3
2,17-04-17,18-04-17,Jerusalem,12,10,10,14,14
1,18-04-17,18-04-17,Jerusalem,12,8,12,14,16
2,17-04-17,18-04-17,Lod,8,6,7,8,7
1,18-04-17,18-04-17,Lod,8,5,10,8,11
2,17-04-17,18-04-17,Mizpe Ramon,13,9,10,18,10
1,18-04-17,18-04-17,Mizpe Ramon,13,12,12,16,16
2,17-04-17,18-04-17,Nazareth,13,9,10,11,8
1,18-04-17,18-04-17,Nazareth,13,6,8,12,9
2,17-04-17,18-04-17,Qazrin,11,11,7,13,14
1,18-04-17,18-04-17,Qazrin,11,10,8,9,16
2,17-04-17,18-04-17,Tel Aviv,11,9,5,7,5
1,18-04-17,18-04-17,Tel Aviv,10,8,5,7,5
2,17-04-17,18-04-17,Tiberias,8,7,4,20,13
1,18-04-17,18-04-17,Tiberias,8,4,8,8,15
2,17-04-17,18-04-17,Zefat,12,7,7,13,13
1,18-04-17,18-04-17,Zefat,12,7,7,12,15
2,18-04-17,19-04-17,Afula,12,9,10,14,4
1,19-04-17,19-04-17,Afula,12,8,9,13,9
2,18-04-17,19-04-17,Ashdod,10,11,11,13,10
1,19-04-17,19-04-17,Ashdod,10,12,11,15,9
2,18-04-17,19-04-17,Beer Sheva,10,8,8,12,11
1,19-04-17,19-04-17,Beer Sheva,6,8,9,13,11
2,18-04-17,19-04-17,Bet Shean,15,6,7,13,4
1,19-04-17,19-04-17,Bet Shean,15,6,7,13,6
2,18-04-17,19-04-17,Elat,6,6,9,15,7
1,19-04-17,19-04-17,Elat,6,7,8,14,7
2,18-04-17,19-04-17,En Gedi,12,7,4,7,4
1,19-04-17,19-04-17,En Gedi,12,8,6,10,5
2,18-04-17,19-04-17,Haifa,9,7,9,8,7
1,19-04-17,19-04-17,Haifa,6,7,8,10,6
2,18-04-17,19-04-17,Jerusalem,12,9,5,9,7
1,19-04-17,19-04-17,Jerusalem,12,8,6,12,10
2,18-04-17,19-04-17,Lod,6,7,8,9,9
1,19-04-17,19-04-17,Lod,5,7,7,10,10
2,18-04-17,19-04-17,Mizpe Ramon,10,9,7,16,4
1,19-04-17,19-04-17,Mizpe Ramon,10,9,5,15,5
2,18-04-17,19-04-17,Nazareth,15,8,10,12,8
1,19-04-17,19-04-17,Nazareth,15,9,9,12,7
2,18-04-17,19-04-17,Qazrin,12,7,6,10,11
1,19-04-17,19-04-17,Qazrin,12,6,5,9,11
2,18-04-17,19-04-17,Tel Aviv,9,10,8,9,9
1,19-04-17,19-04-17,Tel Aviv,8,10,10,10,9
2,18-04-17,19-04-17,Tiberias,12,7,6,4,9
1,19-04-17,19-04-17,Tiberias,12,3,6,6,9
2,18-04-17,19-04-17,Zefat,18,5,5,13,9
1,19-04-17,19-04-17,Zefat,18,5,5,12,9
2,19-04-17,20-04-17,Afula,9,8,8,13,7
1,20-04-17,20-04-17,Afula,8,7,9,11,6
2,19-04-17,20-04-17,Ashdod,11,11,11,14,9
1,20-04-17,20-04-17,Ashdod,12,11,10,13,9
2,19-04-17,20-04-17,Beer Sheva,8,7,9,12,10
1,20-04-17,20-04-17,Beer Sheva,8,7,11,12,10
2,19-04-17,20-04-17,Bet Shean,17,6,7,14,7
1,20-04-17,20-04-17,Bet Shean,17,5,8,12,6
2,19-04-17,20-04-17,Elat,9,12,17,18,11
1,20-04-17,20-04-17,Elat,9,12,17,16,11
2,19-04-17,20-04-17,En Gedi,17,6,5,11,5
1,20-04-17,20-04-17,En Gedi,17,6,5,9,4
2,19-04-17,20-04-17,Haifa,7,8,8,9,10
1,20-04-17,20-04-17,Haifa,7,7,8,8,9
2,19-04-17,20-04-17,Jerusalem,10,7,3,13,7
1,20-04-17,20-04-17,Jerusalem,10,7,4,9,6
2,19-04-17,20-04-17,Lod,7,7,8,10,10
1,20-04-17,20-04-17,Lod,7,7,9,9,10
2,19-04-17,20-04-17,Mizpe Ramon,11,9,7,13,5
1,20-04-17,20-04-17,Mizpe Ramon,11,10,8,14,9
2,19-04-17,20-04-17,Nazareth,13,8,10,12,10
1,20-04-17,20-04-17,Nazareth,13,9,10,12,9
2,19-04-17,20-04-17,Qazrin,7,7,8,14,9
1,20-04-17,20-04-17,Qazrin,6,7,8,12,13
2,19-04-17,20-04-17,Tel Aviv,10,10,11,11,9
1,20-04-17,20-04-17,Tel Aviv,10,10,9,9,9
2,19-04-17,20-04-17,Tiberias,12,6,3,11,9
1,20-04-17,20-04-17,Tiberias,12,4,5,11,6
2,19-04-17,20-04-17,Zefat,12,5,2,14,9
1,20-04-17,20-04-17,Zefat,12,4,3,12,9
2,20-04-17,21-04-17,Afula,8,6,5,13,5
1,21-04-17,21-04-17,Afula,8,6,4,11,2
2,20-04-17,21-04-17,Ashdod,11,12,10,14,12
1,21-04-17,21-04-17,Ashdod,11,11,11,13,10
2,20-04-17,21-04-17,Beer Sheva,7,8,9,15,6
1,21-04-17,21-04-17,Beer Sheva,7,8,7,13,5
2,20-04-17,21-04-17,Bet Shean,11,3,4,5,3
1,21-04-17,21-04-17,Bet Shean,11,3,5,7,3
2,20-04-17,21-04-17,Elat,10,7,7,16,6
1,21-04-17,21-04-17,Elat,10,8,9,14,7
2,20-04-17,21-04-17,En Gedi,13,12,9,14,4
1,21-04-17,21-04-17,En Gedi,13,11,8,14,5
2,20-04-17,21-04-17,Haifa,8,8,8,14,9
1,21-04-17,21-04-17,Haifa,7,7,10,14,6
2,20-04-17,21-04-17,Jerusalem,7,7,8,8,5
1,21-04-17,21-04-17,Jerusalem,7,7,5,10,5
2,20-04-17,21-04-17,Lod,7,7,9,10,7
1,21-04-17,21-04-17,Lod,7,7,10,10,6
2,20-04-17,21-04-17,Mizpe Ramon,9,8,7,12,5
1,21-04-17,21-04-17,Mizpe Ramon,9,8,6,11,6
2,20-04-17,21-04-17,Nazareth,14,6,8,10,5
1,21-04-17,21-04-17,Nazareth,14,7,8,9,5
2,20-04-17,21-04-17,Qazrin,9,6,5,13,7
1,21-04-17,21-04-17,Qazrin,9,6,7,9,6
2,20-04-17,21-04-17,Tel Aviv,10,9,8,9,8
1,21-04-17,21-04-17,Tel Aviv,10,9,10,8,6
2,20-04-17,21-04-17,Tiberias,7,3,3,9,7
1,21-04-17,21-04-17,Tiberias,7,3,7,15,2
2,20-04-17,21-04-17,Zefat,11,6,6,10,7
1,21-04-17,21-04-17,Zefat,11,6,4,8,2
2,21-04-17,22-04-17,Afula,9,8,8,11,9
1,22-04-17,22-04-17,Afula,9,8,8,11,11
2,21-04-17,22-04-17,Ashdod,12,8,4,7,8
1,22-04-17,22-04-17,Ashdod,11,9,5,8,7
2,21-04-17,22-04-17,Beer Sheva,8,9,10,19,9
1,22-04-17,22-04-17,Beer Sheva,8,9,10,19,13
2,21-04-17,22-04-17,Bet Shean,8,4,9,4,11
1,22-04-17,22-04-17,Bet Shean,8,6,8,7,10
2,21-04-17,22-04-17,Elat,6,9,11,11,11
1,22-04-17,22-04-17,Elat,6,9,12,22,12
2,21-04-17,22-04-17,En Gedi,13,10,8,12,6
1,22-04-17,22-04-17,En Gedi,13,12,10,15,9
2,21-04-17,22-04-17,Haifa,8,10,13,17,7
1,22-04-17,22-04-17,Haifa,7,12,13,17,9
2,21-04-17,22-04-17,Jerusalem,8,10,10,11,9
1,22-04-17,22-04-17,Jerusalem,8,10,10,10,12
2,21-04-17,22-04-17,Lod,7,11,10,9,10
1,22-04-17,22-04-17,Lod,7,11,9,9,15
2,21-04-17,22-04-17,Mizpe Ramon,7,11,7,13,13
1,22-04-17,22-04-17,Mizpe Ramon,7,13,5,13,14
2,21-04-17,22-04-17,Nazareth,14,10,13,17,13
1,22-04-17,22-04-17,Nazareth,14,10,12,16,15
2,21-04-17,22-04-17,Qazrin,16,11,13,17,11
1,22-04-17,22-04-17,Qazrin,16,11,13,18,11
2,21-04-17,22-04-17,Tel Aviv,9,10,7,7,5
1,22-04-17,22-04-17,Tel Aviv,9,9,8,7,5
2,21-04-17,22-04-17,Tiberias,9,6,8,11,11
1,22-04-17,22-04-17,Tiberias,9,6,9,13,11
2,21-04-17,22-04-17,Zefat,13,8,9,16,11
1,22-04-17,22-04-17,Zefat,13,7,9,14,11
2,22-04-17,23-04-17,Afula,13,10,14,14,14
1,23-04-17,23-04-17,Afula,13,10,14,13,15
2,22-04-17,23-04-17,Ashdod,8,12,14,14,15
1,23-04-17,23-04-17,Ashdod,9,13,13,17,14
2,22-04-17,23-04-17,Beer Sheva,9,10,14,17,13
1,23-04-17,23-04-17,Beer Sheva,9,10,14,17,13
2,22-04-17,23-04-17,Bet Shean,9,10,13,18,12
1,23-04-17,23-04-17,Bet Shean,9,10,12,20,12
2,22-04-17,23-04-17,Elat,8,13,14,20,15
1,23-04-17,23-04-17,Elat,8,12,15,16,15
2,22-04-17,23-04-17,En Gedi,16,14,7,19,15
1,23-04-17,23-04-17,En Gedi,16,12,6,19,16
2,22-04-17,23-04-17,Haifa,10,11,14,13,15
1,23-04-17,23-04-17,Haifa,12,11,14,15,14
2,22-04-17,23-04-17,Jerusalem,9,15,16,20,16
1,23-04-17,23-04-17,Jerusalem,9,15,15,19,16
2,22-04-17,23-04-17,Lod,11,10,12,13,11
1,23-04-17,23-04-17,Lod,11,10,12,14,11
2,22-04-17,23-04-17,Mizpe Ramon,10,17,17,22,14
1,23-04-17,23-04-17,Mizpe Ramon,10,17,16,22,13
2,22-04-17,23-04-17,Nazareth,20,11,15,16,14
1,23-04-17,23-04-17,Nazareth,20,11,15,16,14
2,22-04-17,23-04-17,Qazrin,23,13,14,20,18
1,23-04-17,23-04-17,Qazrin,23,13,15,19,17
2,22-04-17,23-04-17,Tel Aviv,10,11,13,12,14
1,23-04-17,23-04-17,Tel Aviv,9,11,13,14,13
2,22-04-17,23-04-17,Tiberias,13,8,11,16,16
1,23-04-17,23-04-17,Tiberias,13,8,11,13,16
2,22-04-17,23-04-17,Zefat,21,9,13,16,16
