Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
1,14-03-17,14-03-17,Afula,20,17,19,18,20
2,13-03-17,14-03-17,Ashdod,18,17,17,18,17
1,14-03-17,14-03-17,Ashdod,18,17,17,17,17
2,13-03-17,14-03-17,Beer Sheva,20,17,18,19,20
1,14-03-17,14-03-17,Beer Sheva,20,17,19,18,19
2,13-03-17,14-03-17,Bet Shean,23,21,23,21,23
1,14-03-17,14-03-17,Bet Shean,23,20,23,21,23
2,13-03-17,14-03-17,Elat,27,22,23,24,23
1,14-03-17,14-03-17,Elat,27,22,23,24,22
2,13-03-17,14-03-17,En Gedi,28,21,22,22,23
1,14-03-17,14-03-17,En Gedi,28,21,22,23,24
2,13-03-17,14-03-17,Haifa,17,17,17,17,17
1,14-03-17,14-03-17,Haifa,17,17,18,17,17
2,13-03-17,14-03-17,Jerusalem,11,15,15,14,16
1,14-03-17,14-03-17,Jerusalem,11,14,16,14,16
2,13-03-17,14-03-17,Lod,19,17,18,18,18
1,14-03-17,14-03-17,Lod,19,17,18,17,18
2,13-03-17,14-03-17,Mizpe Ramon,17,17,17,17,18
1,14-03-17,14-03-17,Mizpe Ramon,17,17,17,17,18
2,13-03-17,14-03-17,Nazareth,16,16,17,16,17
1,14-03-17,14-03-17,Nazareth,16,15,16,17,17
2,13-03-17,14-03-17,Qazrin,17,17,16,14,17
1,14-03-17,14-03-17,Qazrin,17,17,17,15,17
2,13-03-17,14-03-17,Tel Aviv,18,18,19,18,18
1,14-03-17,14-03-17,Tel Aviv,18,18,19,17,18
2,13-03-17,14-03-17,Tiberias,23,20,19,19,17
1,14-03-17,14-03-17,Tiberias,23,19,19,20,20
2,13-03-17,14-03-17,Zefat,12,15,15,13,17
1,14-03-17,14-03-17,Zefat,12,15,15,13,17
2,14-03-17,15-03-17,Afula,20,16,17,17,16
1,15-03-17,15-03-17,Afula,20,18,18,19,19
2,14-03-17,15-03-17,Ashdod,19,18,17,17,15
1,15-03-17,15-03-17,Ashdod,19,18,17,17,17
2,14-03-17,15-03-17,Beer Sheva,20,19,18,18,19
1,15-03-17,15-03-17,Beer Sheva,20,19,19,19,20
2,14-03-17,15-03-17,Bet Shean,22,20,18,19,20
1,15-03-17,15-03-17,Bet Shean,22,22,21,22,22
2,14-03-17,15-03-17,Elat,26,23,23,23,22
1,15-03-17,15-03-17,Elat,26,23,23,25,22
2,14-03-17,15-03-17,En Gedi,26,23,22,22,23
1,15-03-17,15-03-17,En Gedi,26,22,22,23,23
2,14-03-17,15-03-17,Haifa,17,14,14,15,13
1,15-03-17,15-03-17,Haifa,17,17,16,17,14
2,14-03-17,15-03-17,Jerusalem,13,15,15,13,13
1,15-03-17,15-03-17,Jerusalem,13,16,16,14,16
2,14-03-17,15-03-17,Lod,19,17,16,17,15
1,15-03-17,15-03-17,Lod,19,18,17,18,18
2,14-03-17,15-03-17,Mizpe Ramon,18,17,17,15,16
1,15-03-17,15-03-17,Mizpe Ramon,18,17,17,17,17
2,14-03-17,15-03-17,Nazareth,16,13,13,14,11
1,15-03-17,15-03-17,Nazareth,16,16,15,17,14
2,14-03-17,15-03-17,Qazrin,16,15,14,13,11
1,15-03-17,15-03-17,Qazrin,16,17,14,16,14
2,14-03-17,15-03-17,Tel Aviv,18,17,17,17,15
1,15-03-17,15-03-17,Tel Aviv,18,19,18,18,18
2,14-03-17,15-03-17,Tiberias,19,17,16,15,11
1,15-03-17,15-03-17,Tiberias,19,20,17,18,14
2,14-03-17,15-03-17,Zefat,12,13,12,10,11
1,15-03-17,15-03-17,Zefat,12,15,13,11,14
2,15-03-17,16-03-17,Afula,20,16,18,17,19
1,16-03-17,16-03-17,Afula,20,16,18,19,19
2,15-03-17,16-03-17,Ashdod,18,17,17,17,18
1,16-03-17,16-03-17,Ashdod,18,17,17,16,17
2,15-03-17,16-03-17,Beer Sheva,21,17,19,18,18
1,16-03-17,16-03-17,Beer Sheva,21,16,18,17,18
2,15-03-17,16-03-17,Bet Shean,21,19,21,21,21
1,16-03-17,16-03-17,Bet Shean,21,19,22,21,21
2,15-03-17,16-03-17,Elat,27,21,21,22,19
1,16-03-17,16-03-17,Elat,27,20,21,22,20
2,15-03-17,16-03-17,En Gedi,25,21,23,22,21
1,16-03-17,16-03-17,En Gedi,25,22,24,21,23
2,15-03-17,16-03-17,Haifa,17,16,18,16,16
1,16-03-17,16-03-17,Haifa,17,16,17,17,16
2,15-03-17,16-03-17,Jerusalem,16,12,15,13,14
1,16-03-17,16-03-17,Jerusalem,16,14,15,14,14
2,15-03-17,16-03-17,Lod,19,17,18,17,17
1,16-03-17,16-03-17,Lod,19,17,17,18,17
2,15-03-17,16-03-17,Mizpe Ramon,19,16,16,15,16
1,16-03-17,16-03-17,Mizpe Ramon,19,15,16,16,15
2,15-03-17,16-03-17,Nazareth,16,16,15,15,15
1,16-03-17,16-03-17,Nazareth,16,15,15,16,15
2,15-03-17,16-03-17,Qazrin,17,16,15,14,15
1,16-03-17,16-03-17,Qazrin,17,17,15,15,15
2,15-03-17,16-03-17,Tel Aviv,18,18,19,17,17
1,16-03-17,16-03-17,Tel Aviv,18,18,19,18,17
2,15-03-17,16-03-17,Tiberias,20,19,20,18,15
1,16-03-17,16-03-17,Tiberias,20,19,18,18,19
2,15-03-17,16-03-17,Zefat,12,14,15,12,15
1,16-03-17,16-03-17,Zefat,12,15,14,12,15
2,16-03-17,17-03-17,Afula,18,18,20,21,22
1,17-03-17,17-03-17,Afula,18,18,20,21,22
2,16-03-17,17-03-17,Ashdod,18,18,18,18,20
1,17-03-17,17-03-17,Ashdod,18,19,18,17,20
2,16-03-17,17-03-17,Beer Sheva,18,20,22,23,21
1,17-03-17,17-03-17,Beer Sheva,18,20,22,22,22
2,16-03-17,17-03-17,Bet Shean,20,22,23,23,23
1,17-03-17,17-03-17,Bet Shean,20,21,23,22,24
2,16-03-17,17-03-17,Elat,24,24,26,26,25
1,17-03-17,17-03-17,Elat,24,24,26,26,24
2,16-03-17,17-03-17,En Gedi,25,21,23,22,25
1,17-03-17,17-03-17,En Gedi,25,21,23,22,24
2,16-03-17,17-03-17,Haifa,16,17,18,17,17
1,17-03-17,17-03-17,Haifa,16,17,18,18,17
2,16-03-17,17-03-17,Jerusalem,13,16,19,17,16
1,17-03-17,17-03-17,Jerusalem,13,16,19,16,18
2,16-03-17,17-03-17,Lod,18,18,20,20,19
1,17-03-17,17-03-17,Lod,18,18,20,20,19
2,16-03-17,17-03-17,Mizpe Ramon,15,19,20,19,20
1,17-03-17,17-03-17,Mizpe Ramon,15,19,20,19,19
2,16-03-17,17-03-17,Nazareth,15,18,17,19,16
1,17-03-17,17-03-17,Nazareth,15,16,17,19,17
2,16-03-17,17-03-17,Qazrin,15,17,17,17,16
1,17-03-17,17-03-17,Qazrin,15,16,17,17,16
2,16-03-17,17-03-17,Tel Aviv,18,18,20,17,19
1,17-03-17,17-03-17,Tel Aviv,18,18,20,19,19
2,16-03-17,17-03-17,Tiberias,20,20,20,19,16
1,17-03-17,17-03-17,Tiberias,20,19,20,20,22
2,16-03-17,17-03-17,Zefat,10,16,16,14,16
1,17-03-17,17-03-17,Zefat,10,15,16,14,16
2,17-03-17,18-03-17,Afula,19,21,21,24,22
1,18-03-17,18-03-17,Afula,19,21,22,22.67,25
2,17-03-17,18-03-17,Ashdod,18,20,18,20,20
1,18-03-17,18-03-17,Ashdod,18,21,19,20.33,21
2,17-03-17,18-03-17,Beer Sheva,22,23,23,26,21
1,18-03-17,18-03-17,Beer Sheva,22,24,24,23.67,23
2,17-03-17,18-03-17,Bet Shean,22,24,26,29,24
1,18-03-17,18-03-17,Bet Shean,22,25,26,25.67,26
2,17-03-17,18-03-17,Elat,28,24,25,26,26
1,18-03-17,18-03-17,Elat,28,24,24,25,27
2,17-03-17,18-03-17,En Gedi,24,23,26,25,26
1,18-03-17,18-03-17,En Gedi,24,23,26,25,26
2,17-03-17,18-03-17,Haifa,17,17,17,17,16
1,18-03-17,18-03-17,Haifa,17,19,18,18,17
2,17-03-17,18-03-17,Jerusalem,17,19,22,22,17
1,18-03-17,18-03-17,Jerusalem,17,19,23,20.67,20
2,17-03-17,18-03-17,Lod,21,21,20,24,19
1,18-03-17,18-03-17,Lod,21,23,22,22,21
2,17-03-17,18-03-17,Mizpe Ramon,18,21,24,23,19
1,18-03-17,18-03-17,Mizpe Ramon,18,20,24,21.33,20
2,17-03-17,18-03-17,Nazareth,16,20,19,22,17
1,18-03-17,18-03-17,Nazareth,16,20,21,20.33,20
2,17-03-17,18-03-17,Qazrin,16,21,20,22,17
1,18-03-17,18-03-17,Qazrin,16,20,21,20.33,20
2,17-03-17,18-03-17,Tel Aviv,19,21,20,23,19
1,18-03-17,18-03-17,Tel Aviv,19,22,22,21.67,21
2,17-03-17,18-03-17,Tiberias,20,23,23,25,17
1,18-03-17,18-03-17,Tiberias,20,23,23,23.67,25
2,17-03-17,18-03-17,Zefat,11,20,18,18,17
1,18-03-17,18-03-17,Zefat,11,20,20,20,20
2,18-03-17,19-03-17,Afula,23,19,18,20,20
1,19-03-17,19-03-17,Afula,23,18,18,20,20
2,18-03-17,19-03-17,Ashdod,19,17,17,18,18
1,19-03-17,19-03-17,Ashdod,19,17,17,17,17
2,18-03-17,19-03-17,Beer Sheva,28,19,17,18,18
1,19-03-17,19-03-17,Beer Sheva,28,18,18,17,18
2,18-03-17,19-03-17,Bet Shean,23,22,22,23,21
1,19-03-17,19-03-17,Bet Shean,23,21,22,22,21
2,18-03-17,19-03-17,Elat,24,22,22,25,22
1,19-03-17,19-03-17,Elat,24,22,22,25,22
2,18-03-17,19-03-17,En Gedi,27,23,24,27,25
1,19-03-17,19-03-17,En Gedi,27,23,24,26,25
2,18-03-17,19-03-17,Haifa,16,17,16,18,16
1,19-03-17,19-03-17,Haifa,16,17,16,17,16
2,18-03-17,19-03-17,Jerusalem,23,15,14,14,13
1,19-03-17,19-03-17,Jerusalem,23,15,14,13,14
2,18-03-17,19-03-17,Lod,25,18,18,18,17
1,19-03-17,19-03-17,Lod,25,18,17,17,18
2,18-03-17,19-03-17,Mizpe Ramon,22,17,15,16,17
1,19-03-17,19-03-17,Mizpe Ramon,22,17,17,15,16
2,18-03-17,19-03-17,Nazareth,20,16,16,18,15
1,19-03-17,19-03-17,Nazareth,20,16,16,17,15
2,18-03-17,19-03-17,Qazrin,21,20,18,19,15
1,19-03-17,19-03-17,Qazrin,21,17,18,17,16
2,18-03-17,19-03-17,Tel Aviv,23,18,19,18,17
1,19-03-17,19-03-17,Tel Aviv,23,18,18,18,18
2,18-03-17,19-03-17,Tiberias,22,21,20,22,15
1,19-03-17,19-03-17,Tiberias,22,20,21,21,15
2,18-03-17,19-03-17,Zefat,18,17,15,14,15
1,19-03-17,19-03-17,Zefat,18,17,16,14,16
2,19-03-17,20-03-17,Afula,19,17,19,18,21
1,20-03-17,20-03-17,Afula,19,17,19,18,21
2,19-03-17,20-03-17,Ashdod,18,17,17,17,19
1,20-03-17,20-03-17,Ashdod,18,17,17,16,17
2,19-03-17,20-03-17,Beer Sheva,19,19,18,18,20
1,20-03-17,20-03-17,Beer Sheva,19,19,18,18,21
2,19-03-17,20-03-17,Bet Shean,22,20,20,21,22
1,20-03-17,20-03-17,Bet Shean,22,20,20,21,23
2,19-03-17,20-03-17,Elat,27,22,22,24,21
1,20-03-17,20-03-17,Elat,27,22,22,23,21
2,19-03-17,20-03-17,En Gedi,26,23,23,23,25
1,20-03-17,20-03-17,En Gedi,26,23,21,22,26
2,19-03-17,20-03-17,Haifa,16,17,17,16,18
1,20-03-17,20-03-17,Haifa,16,16,17,16,17
2,19-03-17,20-03-17,Jerusalem,13,14,15,13,15
1,20-03-17,20-03-17,Jerusalem,13,13,15,12,15
2,19-03-17,20-03-17,Lod,18,17,19,17,18
1,20-03-17,20-03-17,Lod,18,17,18,17,18
2,19-03-17,20-03-17,Mizpe Ramon,17,16,17,17,16
1,20-03-17,20-03-17,Mizpe Ramon,17,16,16,17,16
2,19-03-17,20-03-17,Nazareth,16,15,17,14,16
1,20-03-17,20-03-17,Nazareth,16,15,16,15,16
2,19-03-17,20-03-17,Qazrin,17,16,17,14,16
1,20-03-17,20-03-17,Qazrin,17,16,16,15,16
2,19-03-17,20-03-17,Tel Aviv,18,18,19,16,18
1,20-03-17,20-03-17,Tel Aviv,18,18,19,16,18
2,19-03-17,20-03-17,Tiberias,23,20,20,17,16
1,20-03-17,20-03-17,Tiberias,23,20,20,18,21
2,19-03-17,20-03-17,Zefat,13,15,15,11,16
1,20-03-17,20-03-17,Zefat,13,15,15,11,16
2,20-03-17,21-03-17,Afula,20,21,21,22,23
1,21-03-17,21-03-17,Afula,20,19,20,21,22
2,20-03-17,21-03-17,Ashdod,18,19,19,18,20
1,21-03-17,21-03-17,Ashdod,18,19,19,17,19
2,20-03-17,21-03-17,Beer Sheva,20,21,23,23,22
1,21-03-17,21-03-17,Beer Sheva,20,21,22,21,23
2,20-03-17,21-03-17,Bet Shean,23,24,25,24,23
1,21-03-17,21-03-17,Bet Shean,23,23,24,24,25
2,20-03-17,21-03-17,Elat,25,24,26,28,25
1,21-03-17,21-03-17,Elat,25,24,26,27,25
2,20-03-17,21-03-17,En Gedi,26,21,23,22,25
1,21-03-17,21-03-17,En Gedi,26,21,23,23,25
2,20-03-17,21-03-17,Haifa,17,18,18,18,18
1,21-03-17,21-03-17,Haifa,17,17,18,17,18
2,20-03-17,21-03-17,Jerusalem,13,17,19,18,18
1,21-03-17,21-03-17,Jerusalem,13,17,19,18,18
2,20-03-17,21-03-17,Lod,19,20,21,19,20
1,21-03-17,21-03-17,Lod,19,20,21,20,21
2,20-03-17,21-03-17,Mizpe Ramon,18,20,20,21,20
1,21-03-17,21-03-17,Mizpe Ramon,18,19,20,21,19
2,20-03-17,21-03-17,Nazareth,17,18,18,18,18
1,21-03-17,21-03-17,Nazareth,17,17,18,18,18
2,20-03-17,21-03-17,Qazrin,16,20,19,18,18
1,21-03-17,21-03-17,Qazrin,16,18,19,18,17
2,20-03-17,21-03-17,Tel Aviv,18,20,20,18,20
1,21-03-17,21-03-17,Tel Aviv,18,19,20,18,21
2,20-03-17,21-03-17,Tiberias,23,22,22,17,18
1,21-03-17,21-03-17,Tiberias,23,21,22,19,22
2,20-03-17,21-03-17,Zefat,12,19,18,17,18
1,21-03-17,21-03-17,Zefat,12,17,17,17,17
2,21-03-17,22-03-17,Afula,22,19,20,21,25
1,22-03-17,22-03-17,Afula,22,18,20,22,25
2,21-03-17,22-03-17,Ashdod,20,18,18,18,21
1,22-03-17,22-03-17,Ashdod,20,19,18,19,20
2,21-03-17,22-03-17,Beer Sheva,22,19,20,20,22
1,22-03-17,22-03-17,Beer Sheva,22,20,19,21,24
2,21-03-17,22-03-17,Bet Shean,23,22,22,23,26
1,22-03-17,22-03-17,Bet Shean,23,21,23,24,26
2,21-03-17,22-03-17,Elat,27,23,24,25,25
1,22-03-17,22-03-17,Elat,27,22,26,25,22
2,21-03-17,22-03-17,En Gedi,25,21,23,23,27
1,22-03-17,22-03-17,En Gedi,25,21,24,24,26
2,21-03-17,22-03-17,Haifa,18,18,18,20,19
1,22-03-17,22-03-17,Haifa,18,17,17,20,19
2,21-03-17,22-03-17,Jerusalem,18,16,17,16,20
1,22-03-17,22-03-17,Jerusalem,18,16,17,17,18
2,21-03-17,22-03-17,Lod,22,19,18,19,21
1,22-03-17,22-03-17,Lod,22,18,19,19,21
2,21-03-17,22-03-17,Mizpe Ramon,21,19,18,18,21
1,22-03-17,22-03-17,Mizpe Ramon,21,17,19,18,18
2,21-03-17,22-03-17,Nazareth,17,18,18,20,21
1,22-03-17,22-03-17,Nazareth,17,17,18,19,20
2,21-03-17,22-03-17,Qazrin,18,19,19,19,21
1,22-03-17,22-03-17,Qazrin,18,18,20,19,20
2,21-03-17,22-03-17,Tel Aviv,20,19,19,18,21
1,22-03-17,22-03-17,Tel Aviv,20,19,18,19,21
2,21-03-17,22-03-17,Tiberias,21,21,21,22,21
1,22-03-17,22-03-17,Tiberias,21,20,22,22,25
2,21-03-17,22-03-17,Zefat,15,17,18,16,20
1,22-03-17,22-03-17,Zefat,15,16,18,15,20
2,22-03-17,23-03-17,Afula,23,21,20,24,21
1,23-03-17,23-03-17,Afula,23,20,20,22,20
2,22-03-17,23-03-17,Ashdod,20,20,19,19,20
1,23-03-17,23-03-17,Ashdod,20,19,19,18,19
2,22-03-17,23-03-17,Beer Sheva,23,22,21,24,21
1,23-03-17,23-03-17,Beer Sheva,23,21,20,23,22
2,22-03-17,23-03-17,Bet Shean,24,24,22,27,23
1,23-03-17,23-03-17,Bet Shean,24,23,22,24,24
2,22-03-17,23-03-17,Elat,26,25,26,26,25
1,23-03-17,23-03-17,Elat,26,25,28,28,26
2,22-03-17,23-03-17,En Gedi,26,24,25,26,25
1,23-03-17,23-03-17,En Gedi,26,24,25,25,26
2,22-03-17,23-03-17,Haifa,19,18,19,20,17
1,23-03-17,23-03-17,Haifa,19,18,17,18,18
2,22-03-17,23-03-17,Jerusalem,20,18,17,20,16
1,23-03-17,23-03-17,Jerusalem,20,17,18,18,17
2,22-03-17,23-03-17,Lod,23,21,19,23,19
1,23-03-17,23-03-17,Lod,23,20,19,21,20
2,22-03-17,23-03-17,Mizpe Ramon,19,20,18,20,18
1,23-03-17,23-03-17,Mizpe Ramon,19,19,18,21,19
2,22-03-17,23-03-17,Nazareth,20,18,17,21,17
1,23-03-17,23-03-17,Nazareth,20,18,18,19,18
2,22-03-17,23-03-17,Qazrin,21,21,18,20,17
1,23-03-17,23-03-17,Qazrin,21,19,17,19,16
2,22-03-17,23-03-17,Tel Aviv,19,21,20,23,19
1,23-03-17,23-03-17,Tel Aviv,19,21,20,20,20
2,22-03-17,23-03-17,Tiberias,22,23,21,25,17
1,23-03-17,23-03-17,Tiberias,22,22,21,22,22
2,22-03-17,23-03-17,Zefat,16,18,16,17,15
1,23-03-17,23-03-17,Zefat,16,17,17,15,16
2,23-03-17,24-03-17,Afula,24,20,20,23,23
1,24-03-17,24-03-17,Afula,24,20,20,23,24
2,23-03-17,24-03-17,Ashdod,19,19,19,19,19
1,24-03-17,24-03-17,Ashdod,19,19,19,18,19
2,23-03-17,24-03-17,Beer Sheva,26,19,20,21,20
1,24-03-17,24-03-17,Beer Sheva,26,19,20,21,20
2,23-03-17,24-03-17,Bet Shean,26,23,25,26,25
1,24-03-17,24-03-17,Bet Shean,26,23,25,24,25
2,23-03-17,24-03-17,Elat,28,23,23,25,22
1,24-03-17,24-03-17,Elat,28,22,24,25,23
2,23-03-17,24-03-17,En Gedi,30,23,23,25,24
1,24-03-17,24-03-17,En Gedi,30,23,23,24,25
2,23-03-17,24-03-17,Haifa,20,18,19,19,18
1,24-03-17,24-03-17,Haifa,20,18,18,19,18
2,23-03-17,24-03-17,Jerusalem,19,16,16,16,18
1,24-03-17,24-03-17,Jerusalem,19,16,16,16,18
2,23-03-17,24-03-17,Lod,22,20,18,20,19
1,24-03-17,24-03-17,Lod,22,20,19,20,19
2,23-03-17,24-03-17,Mizpe Ramon,22,16,18,17,17
1,24-03-17,24-03-17,Mizpe Ramon,22,17,18,19,17
2,23-03-17,24-03-17,Nazareth,21,18,19,20,19
1,24-03-17,24-03-17,Nazareth,21,19,18,20,19
2,23-03-17,24-03-17,Qazrin,20,19,20,19,20
1,24-03-17,24-03-17,Qazrin,20,20,19,20,19
2,23-03-17,24-03-17,Tel Aviv,21,21,20,19,19
1,24-03-17,24-03-17,Tel Aviv,21,20,20,19,19
2,23-03-17,24-03-17,Tiberias,25,22,21,23,19
1,24-03-17,24-03-17,Tiberias,25,22,21,22,19
2,23-03-17,24-03-17,Zefat,14,17,17,16,18
1,24-03-17,24-03-17,Zefat,14,18,17,16,19
2,24-03-17,25-03-17,Afula,23,21,22,24,24
1,25-03-17,25-03-17,Afula,23,22,23,24,24
2,24-03-17,25-03-17,Ashdod,19,19,18,19,19
1,25-03-17,25-03-17,Ashdod,19,18,18,18,19
2,24-03-17,25-03-17,Beer Sheva,21,21,20,21,21
1,25-03-17,25-03-17,Beer Sheva,21,21,20,22,22
2,24-03-17,25-03-17,Bet Shean,25,25,26,26,25
1,25-03-17,25-03-17,Bet Shean,25,26,26,27,26
2,24-03-17,25-03-17,Elat,26,23,24,26,24
1,25-03-17,25-03-17,Elat,26,23,25,26,24
2,24-03-17,25-03-17,En Gedi,25,24,24,26,25
1,25-03-17,25-03-17,En Gedi,25,24,24,25,26
2,24-03-17,25-03-17,Haifa,20,18,19,18,19
1,25-03-17,25-03-17,Haifa,20,19,19,20,19
2,24-03-17,25-03-17,Jerusalem,18,17,19,18,19
1,25-03-17,25-03-17,Jerusalem,18,18,19,20,19
2,24-03-17,25-03-17,Lod,21,20,20,20,20
1,25-03-17,25-03-17,Lod,21,20,21,21,20
2,24-03-17,25-03-17,Mizpe Ramon,18,18,18,18,17
1,25-03-17,25-03-17,Mizpe Ramon,18,18,18,20,18
2,24-03-17,25-03-17,Nazareth,19,19,20,21,19
1,25-03-17,25-03-17,Nazareth,19,20,20,21,20
2,24-03-17,25-03-17,Qazrin,20,20,20,21,19
1,25-03-17,25-03-17,Qazrin,20,22,20,21,20
2,24-03-17,25-03-17,Tel Aviv,21,20,20,18,20
1,25-03-17,25-03-17,Tel Aviv,20,21,20,19,20
2,24-03-17,25-03-17,Tiberias,23,23,23,23,19
1,25-03-17,25-03-17,Tiberias,23,24,24,23,20
2,24-03-17,25-03-17,Zefat,15,19,19,17,19
1,25-03-17,25-03-17,Zefat,15,20,19,18,20
2,25-03-17,26-03-17,Afula,24,23,23,24,24
1,26-03-17,26-03-17,Afula,24,23,23,25,25
2,25-03-17,26-03-17,Ashdod,19,20,18,18,18
1,26-03-17,26-03-17,Ashdod,19,20,18,18,19
2,25-03-17,26-03-17,Beer Sheva,22,23,23,23,23
1,26-03-17,26-03-17,Beer Sheva,22,24,23,24,24
2,25-03-17,26-03-17,Bet Shean,26,26,27,27,26
1,26-03-17,26-03-17,Bet Shean,26,26,27,28,27
2,25-03-17,26-03-17,Elat,27,26,28,29,26
1,26-03-17,26-03-17,Elat,27,26,28,29,27
2,25-03-17,26-03-17,En Gedi,27,24,25,25,26
1,26-03-17,26-03-17,En Gedi,27,24,25,26,27
2,25-03-17,26-03-17,Haifa,20,19,19,19,19
1,26-03-17,26-03-17,Haifa,20,20,20,20,20
2,25-03-17,26-03-17,Jerusalem,18,19,21,20,21
1,26-03-17,26-03-17,Jerusalem,18,20,22,20,21
2,25-03-17,26-03-17,Lod,21,21,21,20,21
1,26-03-17,26-03-17,Lod,21,22,22,21,22
2,25-03-17,26-03-17,Mizpe Ramon,19,22,23,23,21
1,26-03-17,26-03-17,Mizpe Ramon,19,21,22,23,21
2,25-03-17,26-03-17,Nazareth,20,21,19,20,20
1,26-03-17,26-03-17,Nazareth,20,21,20,21,21
2,25-03-17,26-03-17,Qazrin,21,22,21,22,21
1,26-03-17,26-03-17,Qazrin,21,22,21,22,21
2,25-03-17,26-03-17,Tel Aviv,20,21,20,18,21
1,26-03-17,26-03-17,Tel Aviv,20,22,21,20,22
2,25-03-17,26-03-17,Tiberias,26,24,24,24,20
1,26-03-17,26-03-17,Tiberias,26,25,24,24,21
2,25-03-17,26-03-17,Zefat,17,20,19,19,20
1,26-03-17,26-03-17,Zefat,17,20,20,20,21
2,26-03-17,27-03-17,Afula,25,22,23,24,24
1,27-03-17,27-03-17,Afula,25,22,22,23,24
2,26-03-17,27-03-17,Ashdod,20,20,19,19,18
1,27-03-17,27-03-17,Ashdod,20,19,19,18,19
2,26-03-17,27-03-17,Beer Sheva,25,23,24,23,23
1,27-03-17,27-03-17,Beer Sheva,25,23,23,23,24
2,26-03-17,27-03-17,Bet Shean,27,25,27,26,26
1,27-03-17,27-03-17,Bet Shean,27,25,26,26,26
2,26-03-17,27-03-17,Elat,30,26,28,30,27
1,27-03-17,27-03-17,Elat,30,26,28,29,26
2,26-03-17,27-03-17,En Gedi,29,24,26,24,27
1,27-03-17,27-03-17,En Gedi,29,25,26,27,27
2,26-03-17,27-03-17,Haifa,20,20,21,19,18
1,27-03-17,27-03-17,Haifa,20,19,20,19,19
2,26-03-17,27-03-17,Jerusalem,21,20,22,19,19
1,27-03-17,27-03-17,Jerusalem,21,20,21,19,19
2,26-03-17,27-03-17,Lod,22,21,23,20,20
1,27-03-17,27-03-17,Lod,22,22,21,21,20
2,26-03-17,27-03-17,Mizpe Ramon,23,20,23,22,22
1,27-03-17,27-03-17,Mizpe Ramon,23,20,21,22,21
2,26-03-17,27-03-17,Nazareth,21,21,20,20,21
1,27-03-17,27-03-17,Nazareth,21,20,19,20,20
2,26-03-17,27-03-17,Qazrin,22,22,21,21,20
1,27-03-17,27-03-17,Qazrin,22,22,21,20,20
2,26-03-17,27-03-17,Tel Aviv,20,20,21,19,20
1,27-03-17,27-03-17,Tel Aviv,20,20,21,20,20
2,26-03-17,27-03-17,Tiberias,25,24,24,24,21
1,27-03-17,27-03-17,Tiberias,25,23,24,24,20
2,26-03-17,27-03-17,Zefat,19,20,20,17,20
1,27-03-17,27-03-17,Zefat,19,20,20,17,20
2,27-03-17,28-03-17,Afula,23,21,21,23,23
1,28-03-17,28-03-17,Afula,23,21,21,23,24
2,27-03-17,28-03-17,Ashdod,19,18,18,19,19
1,28-03-17,28-03-17,Ashdod,19,19,18,18,19
2,27-03-17,28-03-17,Beer Sheva,23,22,21,22,22
1,28-03-17,28-03-17,Beer Sheva,23,23,21,23,23
2,27-03-17,28-03-17,Bet Shean,25,25,24,26,25
1,28-03-17,28-03-17,Bet Shean,25,24,24,25,25
2,27-03-17,28-03-17,Elat,30,27,28,30,27
1,28-03-17,28-03-17,Elat,30,26,28,29,26
2,27-03-17,28-03-17,En Gedi,27,23,24,24,27
1,28-03-17,28-03-17,En Gedi,27,23,24,24,26
2,27-03-17,28-03-17,Haifa,19,19,18,19,18
1,28-03-17,28-03-17,Haifa,19,19,20,19,18
2,27-03-17,28-03-17,Jerusalem,20,19,19,18,18
1,28-03-17,28-03-17,Jerusalem,20,19,18,18,18
2,27-03-17,28-03-17,Lod,21,20,20,20,20
1,28-03-17,28-03-17,Lod,21,21,20,20,21
2,27-03-17,28-03-17,Mizpe Ramon,23,21,22,22,21
1,28-03-17,28-03-17,Mizpe Ramon,23,22,20,21,21
2,27-03-17,28-03-17,Nazareth,19,18,17,19,19
1,28-03-17,28-03-17,Nazareth,19,19,18,20,20
2,27-03-17,28-03-17,Qazrin,20,20,19,20,19
1,28-03-17,28-03-17,Qazrin,20,21,19,20,19
2,27-03-17,28-03-17,Tel Aviv,19,19,19,20,20
1,28-03-17,28-03-17,Tel Aviv,19,19,20,20,20
2,27-03-17,28-03-17,Tiberias,23,23,22,22,19
1,28-03-17,28-03-17,Tiberias,23,23,22,23,20
2,27-03-17,28-03-17,Zefat,16,19,18,16,19
1,28-03-17,28-03-17,Zefat,16,19,18,18,19
2,28-03-17,29-03-17,Afula,22,25,25,28,26
1,29-03-17,29-03-17,Afula,22,25,25,26,26
2,28-03-17,29-03-17,Ashdod,20,24,21,21,23
1,29-03-17,29-03-17,Ashdod,20,22,20,19,23
2,28-03-17,29-03-17,Beer Sheva,25,27,28,30,28
1,29-03-17,29-03-17,Beer Sheva,25,27,27,28,28
2,28-03-17,29-03-17,Bet Shean,24,27,27,28,27
1,29-03-17,29-03-17,Bet Shean,24,27,27,27,27
2,28-03-17,29-03-17,Elat,31,27,29,31,28
1,29-03-17,29-03-17,Elat,31,28,30,31,29
2,28-03-17,29-03-17,En Gedi,26,24,25,26,27
1,29-03-17,29-03-17,En Gedi,26,25,25,26,26
2,28-03-17,29-03-17,Haifa,18,22,22,22,20
